time_s,stress_MPa,ox_red,NsChanges,x_Q_Qo__mA_h,Ewe_V,halfCycle,x_I__mA,cycleNumber
361750,-0.0185888720779678,0,0,-11.612720834694,0.071551755,10,-0.399055875968833,5
361760,-0.0586522115357063,0,0,-11.613829341191,0.071551755,10,-0.399062288520425,5
361770,-0.0402089933596721,0,0,-11.6149377836864,0.071494505,10,-0.399039247844337,5
361780,-0.0215679946166317,0,0,-11.6160462574259,0.071322739,10,-0.3990504957737,5
361790,-0.0529946500032995,0,0,-11.6171547282136,0.071360908,10,-0.399049432737544,5
361800,-0.0515546681436966,0,0,-11.6182632380809,0.071418159,10,-0.399063501655359,5
361810,-0.0387121739471022,0,0,-11.6193717188792,0.071322739,10,-0.399053036851631,5
361820,-0.0530459173533164,0,0,-11.620480193419,0.071265481,10,-0.399050783406001,5
361830,-0.0734509211115886,0,0,-11.6215886564682,0.071379989,10,-0.39904664716855,5
361840,-0.0617913201238391,0,0,-11.6226971034194,0.071322739,10,-0.39904085196899,5
361850,-0.0522713215552015,0,0,-11.6238055713628,0.071227312,10,-0.399048409052368,5
361860,-0.0687127806539981,0,0,-11.6249140615,0.071208224,10,-0.399056399037656,5
361870,-0.0097380497640102,0,0,-11.6260224863384,0.071227312,10,-0.39903289128534,5
361880,-0.0948331655719934,0,0,-11.6271308910935,0.071246393,10,-0.399025661218622,5
361890,-0.0773637661827807,0,0,-11.6282393048241,0.071150966,10,-0.399028892514059,5
361900,-0.0775230310213994,0,0,-11.6293477207391,0.071170054,10,-0.399029679057425,5
361910,-0.0657914623977388,0,0,-11.6304561204371,0.071093716,10,-0.399023840708877,5
361920,-0.0911440032787708,0,0,-11.6315645323677,0.071093716,10,-0.3990282444567,5
361930,-0.0805061585820191,0,0,-11.6326729902003,0.071093716,10,-0.399044769123643,5
361940,-0.0739596816592718,0,0,-11.6337814397362,0.07101737,10,-0.399041782579143,5
361950,-0.0558827158358873,0,0,-11.6348899172381,0.070960119,10,-0.399051850300961,5
361960,-0.0823633379011427,0,0,-11.6359983693947,0.070807435,10,-0.39904272601085,5
361970,-0.0960401963269551,0,0,-11.6371068186308,0.0709792,10,-0.399041674389577,5
361980,-0.0805287616369651,0,0,-11.6382152594572,0.070960119,10,-0.399038646908018,5
361990,-0.0949754742831746,0,0,-11.6393237006723,0.071036458,10,-0.399038787018846,5
362000,-0.102931565485254,0,0,-11.6404321232054,0.070807435,10,-0.399032061328342,5
362010,-0.0602231929065616,0,0,-11.6415405583203,0.070902862,10,-0.399036590864,5
362020,-0.088120871533328,0,0,-11.6426489987792,0.070864692,10,-0.399038514507645,5
362030,-0.114369018186205,0,0,-11.6437574472438,0.070883773,10,-0.399041396745225,5
362040,-0.107470544333785,0,0,-11.6448658687294,0.070883773,10,-0.399031684304585,5
362050,-0.106856533036696,0,0,-11.6459742898577,0.070559323,10,-0.399031555834542,5
362060,-0.0846627575756948,0,0,-11.6470827141839,0.070807435,10,-0.399032706685015,5
362070,-0.0927994583885793,0,0,-11.6481910969285,0.070807435,10,-0.399017737433817,5
362080,-0.122534122430662,0,0,-11.649299555115,0.070750177,10,-0.399044896660277,5
362090,-0.110957583449988,0,0,-11.6504079852684,0.070673838,10,-0.399034804638841,5
362100,-0.0950955635622024,0,0,-11.6515164177274,0.070559323,10,-0.399035634721605,5
362110,-0.0917702598154031,0,0,-11.652624856503,0.070635669,10,-0.399037908396452,5
362120,-0.117702930428473,0,0,-11.6537332703857,0.070616581,10,-0.399028947135747,5
362130,-0.0763537027145045,0,0,-11.6548416866486,0.070635669,10,-0.399029803955362,5
362140,-0.107739110978501,0,0,-11.6559501495278,0.070692927,10,-0.399046586055321,5
362150,-0.127039235059052,0,0,-11.6570586018365,0.070559323,10,-0.399042780826253,5
362160,-0.0740896530614397,0,0,-11.6581670701938,0.070463903,10,-0.399048558103891,5
362170,-0.134598614258742,0,0,-11.6592755336529,0.070463903,10,-0.399046794823537,5
362180,-0.118070410374059,0,0,-11.6603839927197,0.070463903,10,-0.399045213518519,5
362190,-0.107136899918515,0,0,-11.661492471704,0.070521154,10,-0.399052383728474,5
362200,-0.1151156709001,0,0,-11.6626009144789,0.070540242,10,-0.399039348477227,5
362210,-0.119909544077014,0,0,-11.6637093475425,0.070482984,10,-0.399035852313095,5
362220,-0.124232190360284,0,0,-11.6648177704998,0.070482984,10,-0.399032213943627,5
362230,-0.141602968001948,0,0,-11.6659261708058,0.070215791,10,-0.399024059652796,5
362240,-0.117233053887058,0,0,-11.6670345372972,0.070349388,10,-0.399011886354911,5
362250,-0.0863563908258332,0,0,-11.6681429155361,0.070311219,10,-0.399016115412277,5
362260,-0.0896888913362236,0,0,-11.6692513025806,0.07023488,10,-0.399019285514616,5
362270,-0.107271398069637,0,0,-11.6703596766536,0.070215791,10,-0.399014615794816,5
362280,-0.116515617885056,0,0,-11.6714680610922,0.070215791,10,-0.399018347233345,5
362290,-0.115857382552424,0,0,-11.672576456182,0.070196711,10,-0.399022181931542,5
362300,-0.0995955816799062,0,0,-11.673684834283,0.070215791,10,-0.399016065758635,5
362310,-0.146671914066143,0,0,-11.6747932150076,0.070158534,10,-0.399017010602376,5
362320,-0.123817049118932,0,0,-11.6759015672145,0.070158534,10,-0.399006744093138,5
362330,-0.16230495718142,0,0,-11.6770099601122,0.070158534,10,-0.399021392546227,5
362340,-0.104109993324792,0,0,-11.6781183694893,0.070082195,10,-0.399027325273351,5
362350,-0.159006859963079,0,0,-11.6792267485845,0.070063107,10,-0.399016423632019,5
362360,-0.127569969520302,0,0,-11.6803351820091,0.070024937,10,-0.399035982350143,5
362370,-0.133668651229582,0,0,-11.6814436161483,0.070024937,10,-0.399036239497058,5
362380,-0.137259007636316,0,0,-11.6825521026641,0.070082195,10,-0.399055095465206,5
362390,-0.136011834592326,0,0,-11.6836605395113,0.070024937,10,-0.399037214649159,5
362400,-0.172134892276738,0,0,-11.6847689371755,0.069891341,10,-0.399023108617922,5
362410,-0.142663055882393,0,0,-11.6858773376584,0.070101283,10,-0.399024123340945,5
362420,-0.13226110851333,0,0,-11.6869857782411,0.069948599,10,-0.399038559053766,5
362430,-0.139742811769953,0,0,-11.6880941542445,0.06987226,10,-0.399015310851622,5
362440,-0.157321789173674,0,0,-11.6892025349622,0.069891341,10,-0.399017008012554,5
362450,-0.172457902668194,0,0,-11.6903109079816,0.069910429,10,-0.399014236331441,5
362460,-0.136616086525569,0,0,-11.6914192700688,0.069891341,10,-0.399010300926445,5
362470,-0.161803101844005,0,0,-11.6925276367368,0.069700494,10,-0.399011949953057,5
362480,-0.154968140581145,0,0,-11.6936360120094,0.069834091,10,-0.399015047527879,5
362490,-0.145725086979016,0,0,-11.6947443966742,0.069853172,10,-0.399018428802289,5
362500,-0.146550198226474,0,0,-11.6958528125191,0.069738664,10,-0.399029653791616,5
362510,-0.153723345998469,0,0,-11.6969612309564,0.069795914,10,-0.39903058690278,5
362520,-0.142175455967955,0,0,-11.6980696351872,0.069795914,10,-0.399025472684987,5
362530,-0.170119107950199,0,0,-11.6991780090971,0.069585979,10,-0.399014557279753,5
362540,-0.171568634344885,0,0,-11.7002863910705,0.069643237,10,-0.399017459948013,5
362550,-0.162629517408958,0,0,-11.7013947972761,0.069566891,10,-0.399026183339731,5
362560,-0.201817168790249,0,0,-11.7025031621861,0.069490552,10,-0.399011317208725,5
362570,-0.173029776837733,0,0,-11.7036115342435,0.06950964,10,-0.399013890258583,5
362580,-0.143442500672607,0,0,-11.7047199220382,0.069528721,10,-0.399019555564145,5
362590,-0.167321822615277,0,0,-11.705828308417,0.069528721,10,-0.399019046146572,5
362600,-0.159601352532475,0,0,-11.7069366665869,0.069318786,10,-0.399008890687922,5
362610,-0.175623281745171,0,0,-11.7080450391715,0.069337875,10,-0.399014079815033,5
362620,-0.176654782055104,0,0,-11.7091534235356,0.069337875,10,-0.399018320482189,5
362630,-0.178129581519373,0,0,-11.7102617730304,0.069318786,10,-0.399005767784706,5
362640,-0.189020172256869,0,0,-11.7113701239581,0.069299698,10,-0.399006283377916,5
362650,-0.212653392505563,0,0,-11.712478452023,0.069337875,10,-0.398998052622086,5
362660,-0.192900501460151,0,0,-11.713586819126,0.069452383,10,-0.399012106504632,5
362670,-0.183289354115968,0,0,-11.7146951516352,0.069299698,10,-0.398999652965421,5
362680,-0.228884472864841,0,0,-11.7158035239892,0.069337875,10,-0.399013997122541,5
362690,-0.18323179535215,0,0,-11.7169118885,0.069223359,10,-0.399011173265914,5
362700,-0.19325263649403,0,0,-11.7180202362729,0.069204278,10,-0.399005147720664,5
362710,-0.220671339046738,0,0,-11.7191285609529,0.069147021,10,-0.398996834274728,5
362720,-0.201211566504776,0,0,-11.7202369225954,0.069280617,10,-0.399010140775942,5
362730,-0.200275296716904,0,0,-11.7213452626901,0.069108851,10,-0.399002383782193,5
362740,-0.234673064598324,0,0,-11.7224536259105,0.06918519,10,-0.399010708777719,5
362750,-0.211662295348158,0,0,-11.7235620006409,0.069108851,10,-0.399014852455617,5
362760,-0.22256793944404,0,0,-11.7246703707743,0.069070674,10,-0.39901319761338,5
362770,-0.227917866186522,0,0,-11.7257787054483,0.068937078,10,-0.399000432121984,5
362780,-0.245784499305124,0,0,-11.7268870055298,0.069089763,10,-0.39898797867218,5
362790,-0.257503914758711,0,0,-11.7279953738728,0.068994336,10,-0.39901255338383,5
362800,-0.224095878337554,0,0,-11.7291037538201,0.068898909,10,-0.399016730344956,5
362810,-0.222645400558343,0,0,-11.7302121726743,0.068956167,10,-0.399030737057586,5
362820,-0.236414666042462,0,0,-11.7313205927707,0.068860739,10,-0.399031184030959,5
362830,-0.241200897453346,0,0,-11.7324289511887,0.068898909,10,-0.399008979839172,5
362840,-0.224945679547951,0,0,-11.7335372942263,0.06882257,10,-0.399003443193195,5
362850,-0.205961031507207,0,0,-11.7346456356443,0.068803482,10,-0.399002859976738,5
362860,-0.263972286080864,0,0,-11.7357540148453,0.068688974,10,-0.399016461770641,5
362870,-0.26643209077259,0,0,-11.736862426442,0.068688974,10,-0.399028124601911,5
362880,-0.242898259517029,0,0,-11.7379708320704,0.068784401,10,-0.399025975703407,5
362890,-0.289195331251991,0,0,-11.7390792326812,0.068727143,10,-0.399024169300291,5
362900,-0.24267853572628,0,0,-11.740187593312,0.068727143,10,-0.399009776681622,5
362910,-0.259937556375975,0,0,-11.741295941346,0.068631716,10,-0.399005241801813,5
362920,-0.272791421152145,0,0,-11.742404285409,0.068574458,10,-0.399003812156617,5
362930,-0.275567054816647,0,0,-11.7435126630959,0.068708062,10,-0.399015916951491,5
362940,-0.259386060249184,0,0,-11.7446209911387,0.068517208,10,-0.398998044987925,5
362950,-0.269394702186256,0,0,-11.7457293835235,0.068593547,10,-0.399021207844575,5
362960,-0.272066788386551,0,0,-11.7468377586214,0.06849812,10,-0.399014984984243,5
362970,-0.302785490926653,0,0,-11.7479461337279,0.068440862,10,-0.399014987711648,5
362980,-0.270181466499355,0,0,-11.7490545079604,0.068326354,10,-0.399014673064142,5
362990,-0.310817493406953,0,0,-11.7501628766853,0.068536289,10,-0.39901269079278,5
363000,-0.27345211167065,0,0,-11.7512712303147,0.068402693,10,-0.399007256084439,5
363010,-0.278642896333807,0,0,-11.7523796119804,0.068383612,10,-0.399017349230615,5
363020,-0.267602830811362,0,0,-11.7534879692309,0.068402693,10,-0.399008559801729,5
363030,-0.280244736322107,0,0,-11.7545963403889,0.068383612,10,-0.399013566809856,5
363040,-0.289230225581216,0,0,-11.7557047172595,0.068269096,10,-0.399015622988581,5
363050,-0.293008833364785,0,0,-11.7568131047041,0.068307266,10,-0.399019429598689,5
363060,-0.276923422252352,0,0,-11.7579214690842,0.068230927,10,-0.399011126303422,5
363070,-0.310322098277367,0,0,-11.7590298346454,0.068173669,10,-0.399011551460306,5
363080,-0.257431824363507,0,0,-11.7601382480821,0.068154588,10,-0.399028786578145,5
363090,-0.27511189404556,0,0,-11.7612466556211,0.068078242,10,-0.39902666320771,5
363100,-0.288988773395488,0,0,-11.7623550405753,0.068192758,10,-0.399018533125898,5
363110,-0.337442741265057,0,0,-11.7634634722281,0.0681355,10,-0.399035344314112,5
363120,-0.276865832798712,0,0,-11.7645719071627,0.068078242,10,-0.399036526029057,5
363130,-0.292758220266768,0,0,-11.7656803280401,0.068059161,10,-0.399031465256953,5
